observed,astoro,observed_5s,observed_10s,observed_15s,observed_20s,observed_25s,observed_30s,observed_35s,observed_40s,observed_45s,observed_50s,observed_55s,observed_60s,observed+318T,observed+317T,observed+315T,observed+319T,observed+802G,observed+804G,observed+803G,observed+806G
4896.2,4715.98,4897.64,4898.76,4900.04,4901.19,4902.56,4903.95,4905.45,4906.89,4908.5,4909.91,4911.68,4913.27,23.99,-36.11,13.96,25.94,190.89,4540.18,4883.31,4555.66
4894.81,4716.0,4896.2,4897.64,4898.76,4900.04,4901.19,4902.56,4903.95,4905.45,4906.89,4908.5,4909.91,4911.68,23.93,-36.19,13.9,25.85,191.76,4538.94,4882.26,4556.17
4893.0,4716.02,4894.81,4896.2,4897.64,4898.76,4900.04,4901.19,4902.56,4903.95,4905.45,4906.89,4908.5,4909.91,23.87,-36.25,13.86,25.75,192.62,4537.52,4881.01,4556.7
4891.13,4716.05,4893.0,4894.81,4896.2,4897.64,4898.76,4900.04,4901.19,4902.56,4903.95,4905.45,4906.89,4908.5,23.79,-36.28,13.82,25.65,193.39,4535.98,4879.98,4556.76
4888.82,4716.07,4891.13,4893.0,4894.81,4896.2,4897.64,4898.76,4900.04,4901.19,4902.56,4903.95,4905.45,4906.89,23.7,-36.3,13.79,25.55,193.95,4534.06,4878.98,4556.62
4886.42,4716.09,4888.82,4891.13,4893.0,4894.81,4896.2,4897.64,4898.76,4900.04,4901.19,4902.56,4903.95,4905.45,23.6,-36.29,13.77,25.45,194.57,4532.04,4878.14,4556.41
4883.59,4716.11,4886.42,4888.82,4891.13,4893.0,4894.81,4896.2,4897.64,4898.76,4900.04,4901.19,4902.56,4903.95,23.49,-36.25,13.77,25.35,194.94,4529.86,4877.46,4556.06
4880.71,4716.14,4883.59,4886.42,4888.82,4891.13,4893.0,4894.81,4896.2,4897.64,4898.76,4900.04,4901.19,4902.56,23.38,-36.2,13.78,25.26,195.36,4527.56,4876.94,4555.81
4877.58,4716.16,4880.71,4883.59,4886.42,4888.82,4891.13,4893.0,4894.81,4896.2,4897.64,4898.76,4900.04,4901.19,23.25,-36.15,13.79,25.16,195.78,4525.23,4876.75,4555.62
4874.21,4716.18,4877.58,4880.71,4883.59,4886.42,4888.82,4891.13,4893.0,4894.81,4896.2,4897.64,4898.76,4900.04,23.13,-36.09,13.81,25.08,195.97,4522.83,4876.55,4555.53
4870.95,4716.2,4874.21,4877.58,4880.71,4883.59,4886.42,4888.82,4891.13,4893.0,4894.81,4896.2,4897.64,4898.76,23.01,-36.04,13.83,24.99,196.42,4520.59,4876.65,4555.74
4867.47,4716.23,4870.95,4874.21,4877.58,4880.71,4883.59,4886.42,4888.82,4891.13,4893.0,4894.81,4896.2,4897.64,22.88,-36.0,13.86,24.9,196.5,4518.29,4876.89,4556.16
4864.51,4716.25,4867.47,4870.95,4874.21,4877.58,4880.71,4883.59,4886.42,4888.82,4891.13,4893.0,4894.81,4896.2,22.77,-35.99,13.88,24.82,196.73,4516.15,4877.39,4556.8
4861.3,4716.27,4864.51,4867.47,4870.95,4874.21,4877.58,4880.71,4883.59,4886.42,4888.82,4891.13,4893.0,4894.81,22.66,-36.0,13.9,24.75,196.93,4514.11,4877.92,4557.73
4858.55,4716.29,4861.3,4864.51,4867.47,4870.95,4874.21,4877.58,4880.71,4883.59,4886.42,4888.82,4891.13,4893.0,22.56,-36.05,13.91,24.67,196.98,4512.28,4878.7,4558.92
4856.19,4716.32,4858.55,4861.3,4864.51,4867.47,4870.95,4874.21,4877.58,4880.71,4883.59,4886.42,4888.82,4891.13,22.47,-36.13,13.92,24.6,196.95,4510.59,4879.43,4560.37
4854.03,4716.34,4856.19,4858.55,4861.3,4864.51,4867.47,4870.95,4874.21,4877.58,4880.71,4883.59,4886.42,4888.82,22.39,-36.24,13.93,24.53,197.07,4508.99,4880.24,4561.95
4852.52,4716.36,4854.03,4856.19,4858.55,4861.3,4864.51,4867.47,4870.95,4874.21,4877.58,4880.71,4883.59,4886.42,22.32,-36.38,13.92,24.45,196.85,4507.68,4881.08,4563.87
4851.51,4716.38,4852.52,4854.03,4856.19,4858.55,4861.3,4864.51,4867.47,4870.95,4874.21,4877.58,4880.71,4883.59,22.26,-36.54,13.9,24.38,196.76,4506.42,4882.01,4565.85
4850.86,4716.41,4851.51,4852.52,4854.03,4856.19,4858.55,4861.3,4864.51,4867.47,4870.95,4874.21,4877.58,4880.71,22.2,-36.72,13.87,24.3,196.57,4505.43,4882.85,4568.0
4850.91,4716.43,4850.86,4851.51,4852.52,4854.03,4856.19,4858.55,4861.3,4864.51,4867.47,4870.95,4874.21,4877.58,22.15,-36.91,13.83,24.22,196.19,4504.6,4883.75,4570.2
4851.31,4716.45,4850.91,4850.86,4851.51,4852.52,4854.03,4856.19,4858.55,4861.3,4864.51,4867.47,4870.95,4874.21,22.11,-37.1,13.78,24.14,195.83,4503.94,4884.35,4572.24
4852.35,4716.47,4851.31,4850.91,4850.86,4851.51,4852.52,4854.03,4856.19,4858.55,4861.3,4864.51,4867.47,4870.95,22.06,-37.28,13.73,24.06,195.35,4503.52,4885.16,4574.61
4853.28,4716.5,4852.35,4851.31,4850.91,4850.86,4851.51,4852.52,4854.03,4856.19,4858.55,4861.3,4864.51,4867.47,22.0,-37.47,13.68,23.99,194.83,4503.22,4885.51,4576.81
4854.68,4716.52,4853.28,4852.35,4851.31,4850.91,4850.86,4851.51,4852.52,4854.03,4856.19,4858.55,4861.3,4864.51,21.95,-37.64,13.62,23.92,194.29,4503.12,4886.02,4579.09
4855.91,4716.54,4854.68,4853.28,4852.35,4851.31,4850.91,4850.86,4851.51,4852.52,4854.03,4856.19,4858.55,4861.3,21.87,-37.79,13.55,23.84,193.61,4503.38,4886.17,4581.54
4857.24,4716.56,4855.91,4854.68,4853.28,4852.35,4851.31,4850.91,4850.86,4851.51,4852.52,4854.03,4856.19,4858.55,21.8,-37.93,13.49,23.78,193.07,4503.71,4886.33,4583.7
4858.36,4716.59,4857.24,4855.91,4854.68,4853.28,4852.35,4851.31,4850.91,4850.86,4851.51,4852.52,4854.03,4856.19,21.71,-38.07,13.43,23.71,192.34,4504.28,4886.19,4586.18
4859.36,4716.61,4858.36,4857.24,4855.91,4854.68,4853.28,4852.35,4851.31,4850.91,4850.86,4851.51,4852.52,4854.03,21.61,-38.18,13.37,23.66,191.78,4505.0,4886.01,4588.59
4860.04,4716.63,4859.36,4858.36,4857.24,4855.91,4854.68,4853.28,4852.35,4851.31,4850.91,4850.86,4851.51,4852.52,21.5,-38.28,13.32,23.6,191.07,4505.91,4885.52,4591.16
4860.09,4716.65,4860.04,4859.36,4858.36,4857.24,4855.91,4854.68,4853.28,4852.35,4851.31,4850.91,4850.86,4851.51,21.38,-38.37,13.26,23.54,190.43,4506.95,4885.07,4593.67
4859.83,4716.67,4860.09,4860.04,4859.36,4858.36,4857.24,4855.91,4854.68,4853.28,4852.35,4851.31,4850.91,4850.86,21.24,-38.46,13.21,23.49,189.77,4508.04,4884.31,4596.36
4858.71,4716.7,4859.83,4860.09,4860.04,4859.36,4858.36,4857.24,4855.91,4854.68,4853.28,4852.35,4851.31,4850.91,21.1,-38.55,13.15,23.42,188.96,4509.1,4883.53,4598.93
4857.57,4716.72,4858.71,4859.83,4860.09,4860.04,4859.36,4858.36,4857.24,4855.91,4854.68,4853.28,4852.35,4851.31,20.95,-38.62,13.09,23.36,188.2,4510.17,4882.76,4601.44
4855.57,4716.74,4857.57,4858.71,4859.83,4860.09,4860.04,4859.36,4858.36,4857.24,4855.91,4854.68,4853.28,4852.35,20.79,-38.69,13.04,23.28,187.26,4511.08,4881.76,4603.97
4853.29,4716.76,4855.57,4857.57,4858.71,4859.83,4860.09,4860.04,4859.36,4858.36,4857.24,4855.91,4854.68,4853.28,20.63,-38.75,12.98,23.21,186.31,4511.93,4880.84,4606.19
4850.41,4716.79,4853.29,4855.57,4857.57,4858.71,4859.83,4860.09,4860.04,4859.36,4858.36,4857.24,4855.91,4854.68,20.49,-38.82,12.91,23.14,185.26,4512.47,4879.78,4608.28
4846.75,4716.81,4850.41,4853.29,4855.57,4857.57,4858.71,4859.83,4860.09,4860.04,4859.36,4858.36,4857.24,4855.91,20.34,-38.88,12.82,23.06,183.83,4512.88,4878.71,4610.02
4842.89,4716.83,4846.75,4850.41,4853.29,4855.57,4857.57,4858.71,4859.83,4860.09,4860.04,4859.36,4858.36,4857.24,20.21,-38.94,12.74,22.99,182.48,4513.01,4877.57,4611.44
4838.02,4716.85,4842.89,4846.75,4850.41,4853.29,4855.57,4857.57,4858.71,4859.83,4860.09,4860.04,4859.36,4858.36,20.09,-39.0,12.65,22.92,181.02,4512.97,4876.52,4612.44
4833.17,4716.88,4838.02,4842.89,4846.75,4850.41,4853.29,4855.57,4857.57,4858.71,4859.83,4860.09,4860.04,4859.36,19.98,-39.07,12.56,22.85,179.3,4512.85,4875.41,4613.09
4827.64,4716.9,4833.17,4838.02,4842.89,4846.75,4850.41,4853.29,4855.57,4857.57,4858.71,4859.83,4860.09,4860.04,19.88,-39.13,12.46,22.78,177.72,4512.58,4874.25,4613.21
4821.74,4716.92,4827.64,4833.17,4838.02,4842.89,4846.75,4850.41,4853.29,4855.57,4857.57,4858.71,4859.83,4860.09,19.81,-39.2,12.35,22.73,175.93,4512.29,4873.02,4613.11
4815.83,4716.94,4821.74,4827.64,4833.17,4838.02,4842.89,4846.75,4850.41,4853.29,4855.57,4857.57,4858.71,4859.83,19.75,-39.27,12.23,22.67,174.18,4511.93,4871.83,4612.25
4809.38,4716.97,4815.83,4821.74,4827.64,4833.17,4838.02,4842.89,4846.75,4850.41,4853.29,4855.57,4857.57,4858.71,19.7,-39.35,12.09,22.62,172.4,4511.6,4870.52,4611.29
4803.08,4716.99,4809.38,4815.83,4821.74,4827.64,4833.17,4838.02,4842.89,4846.75,4850.41,4853.29,4855.57,4857.57,19.66,-39.44,11.95,22.58,170.67,4511.27,4869.31,4609.8
4796.87,4717.01,4803.08,4809.38,4815.83,4821.74,4827.64,4833.17,4838.02,4842.89,4846.75,4850.41,4853.29,4855.57,19.63,-39.54,11.79,22.53,168.97,4510.99,4868.02,4607.86
4790.84,4717.03,4796.87,4803.08,4809.38,4815.83,4821.74,4827.64,4833.17,4838.02,4842.89,4846.75,4850.41,4853.29,19.61,-39.64,11.61,22.47,167.35,4510.83,4866.86,4605.87
4785.5,4717.06,4790.84,4796.87,4803.08,4809.38,4815.83,4821.74,4827.64,4833.17,4838.02,4842.89,4846.75,4850.41,19.59,-39.75,11.42,22.42,165.77,4510.59,4865.6,4603.26
4780.47,4717.08,4785.5,4790.84,4796.87,4803.08,4809.38,4815.83,4821.74,4827.64,4833.17,4838.02,4842.89,4846.75,19.58,-39.87,11.2,22.35,164.41,4510.4,4864.5,4600.75
4776.12,4717.1,4780.47,4785.5,4790.84,4796.87,4803.08,4809.38,4815.83,4821.74,4827.64,4833.17,4838.02,4842.89,19.57,-40.0,10.96,22.28,162.98,4510.23,4863.34,4597.98
4772.35,4717.12,4776.12,4780.47,4785.5,4790.84,4796.87,4803.08,4809.38,4815.83,4821.74,4827.64,4833.17,4838.02,19.56,-40.12,10.72,22.21,161.88,4510.08,4862.4,4595.01
4769.04,4717.15,4772.35,4776.12,4780.47,4785.5,4790.84,4796.87,4803.08,4809.38,4815.83,4821.74,4827.64,4833.17,19.55,-40.24,10.47,22.14,160.74,4509.71,4861.27,4592.06
4766.21,4717.17,4769.04,4772.35,4776.12,4780.47,4785.5,4790.84,4796.87,4803.08,4809.38,4815.83,4821.74,4827.64,19.53,-40.36,10.23,22.06,159.74,4509.39,4860.46,4588.99
4763.96,4717.19,4766.21,4769.04,4772.35,4776.12,4780.47,4785.5,4790.84,4796.87,4803.08,4809.38,4815.83,4821.74,19.5,-40.47,9.99,21.97,158.92,4508.88,4859.46,4586.19
4762.02,4717.21,4763.96,4766.21,4769.04,4772.35,4776.12,4780.47,4785.5,4790.84,4796.87,4803.08,4809.38,4815.83,19.47,-40.6,9.79,21.89,158.09,4508.48,4858.52,4583.36
4760.5,4717.23,4762.02,4763.96,4766.21,4769.04,4772.35,4776.12,4780.47,4785.5,4790.84,4796.87,4803.08,4809.38,19.43,-40.72,9.62,21.81,157.35,4507.85,4857.54,4580.81
4758.9,4717.26,4760.5,4762.02,4763.96,4766.21,4769.04,4772.35,4776.12,4780.47,4785.5,4790.84,4796.87,4803.08,19.37,-40.85,9.49,21.72,156.65,4507.38,4856.3,4578.47
4757.31,4717.28,4758.9,4760.5,4762.02,4763.96,4766.21,4769.04,4772.35,4776.12,4780.47,4785.5,4790.84,4796.87,19.3,-40.98,9.41,21.63,155.85,4506.69,4855.09,4576.29
4755.4,4717.3,4757.31,4758.9,4760.5,4762.02,4763.96,4766.21,4769.04,4772.35,4776.12,4780.47,4785.5,4790.84,19.23,-41.12,9.39,21.54,155.19,4506.05,4853.62,4574.65
4753.37,4717.32,4755.4,4757.31,4758.9,4760.5,4762.02,4763.96,4766.21,4769.04,4772.35,4776.12,4780.47,4785.5,19.13,-41.28,9.4,21.45,154.39,4505.4,4852.09,4573.09
4751.33,4717.35,4753.37,4755.4,4757.31,4758.9,4760.5,4762.02,4763.96,4766.21,4769.04,4772.35,4776.12,4780.47,19.03,-41.45,9.45,21.35,153.73,4504.81,4850.38,4571.77
4748.86,4717.37,4751.33,4753.37,4755.4,4757.31,4758.9,4760.5,4762.02,4763.96,4766.21,4769.04,4772.35,4776.12,18.93,-41.63,9.54,21.24,153.01,4504.39,4848.43,4571.05
4746.62,4717.39,4748.86,4751.33,4753.37,4755.4,4757.31,4758.9,4760.5,4762.02,4763.96,4766.21,4769.04,4772.35,18.82,-41.82,9.64,21.13,152.18,4503.91,4846.47,4570.28
4743.95,4717.41,4746.62,4748.86,4751.33,4753.37,4755.4,4757.31,4758.9,4760.5,4762.02,4763.96,4766.21,4769.04,18.71,-42.03,9.75,21.0,151.57,4503.5,4844.43,4569.85
4741.18,4717.44,4743.95,4746.62,4748.86,4751.33,4753.37,4755.4,4757.31,4758.9,4760.5,4762.02,4763.96,4766.21,18.6,-42.23,9.85,20.87,150.67,4503.27,4842.36,4569.63
4738.55,4717.46,4741.18,4743.95,4746.62,4748.86,4751.33,4753.37,4755.4,4757.31,4758.9,4760.5,4762.02,4763.96,18.5,-42.43,9.93,20.74,150.04,4502.94,4840.38,4569.4
4735.82,4717.48,4738.55,4741.18,4743.95,4746.62,4748.86,4751.33,4753.37,4755.4,4757.31,4758.9,4760.5,4762.02,18.41,-42.61,9.98,20.6,149.23,4502.81,4838.49,4569.67
4733.45,4717.5,4735.82,4738.55,4741.18,4743.95,4746.62,4748.86,4751.33,4753.37,4755.4,4757.31,4758.9,4760.5,18.32,-42.78,10.0,20.46,148.53,4502.53,4836.71,4569.58
4731.39,4717.53,4733.45,4735.82,4738.55,4741.18,4743.95,4746.62,4748.86,4751.33,4753.37,4755.4,4757.31,4758.9,18.24,-42.92,10.0,20.33,148.01,4502.43,4835.25,4569.85
4729.33,4717.55,4731.39,4733.45,4735.82,4738.55,4741.18,4743.95,4746.62,4748.86,4751.33,4753.37,4755.4,4757.31,18.17,-43.04,9.97,20.2,147.32,4502.19,4833.96,4570.24
4727.69,4717.57,4729.33,4731.39,4733.45,4735.82,4738.55,4741.18,4743.95,4746.62,4748.86,4751.33,4753.37,4755.4,18.1,-43.12,9.92,20.08,146.93,4501.98,4832.91,4570.38
4725.91,4717.59,4727.69,4729.33,4731.39,4733.45,4735.82,4738.55,4741.18,4743.95,4746.62,4748.86,4751.33,4753.37,18.03,-43.17,9.86,19.97,146.53,4501.78,4832.23,4570.96
4724.53,4717.61,4725.91,4727.69,4729.33,4731.39,4733.45,4735.82,4738.55,4741.18,4743.95,4746.62,4748.86,4751.33,17.97,-43.2,9.81,19.87,146.33,4501.42,4831.78,4571.13
4723.23,4717.64,4724.53,4725.91,4727.69,4729.33,4731.39,4733.45,4735.82,4738.55,4741.18,4743.95,4746.62,4748.86,17.9,-43.2,9.76,19.77,146.23,4501.19,4831.66,4571.49
4722.03,4717.66,4723.23,4724.53,4725.91,4727.69,4729.33,4731.39,4733.45,4735.82,4738.55,4741.18,4743.95,4746.62,17.82,-43.18,9.71,19.69,146.29,4500.66,4831.66,4571.75
4720.83,4717.68,4722.03,4723.23,4724.53,4725.91,4727.69,4729.33,4731.39,4733.45,4735.82,4738.55,4741.18,4743.95,17.74,-43.15,9.67,19.61,146.6,4500.36,4831.99,4571.71
4719.71,4717.7,4720.83,4722.03,4723.23,4724.53,4725.91,4727.69,4729.33,4731.39,4733.45,4735.82,4738.55,4741.18,17.67,-43.12,9.64,19.53,146.99,4499.88,4832.43,4571.66
4718.49,4717.73,4719.71,4720.83,4722.03,4723.23,4724.53,4725.91,4727.69,4729.33,4731.39,4733.45,4735.82,4738.55,17.59,-43.1,9.63,19.47,147.67,4499.47,4832.87,4571.26
4717.19,4717.75,4718.49,4719.71,4720.83,4722.03,4723.23,4724.53,4725.91,4727.69,4729.33,4731.39,4733.45,4735.82,17.5,-43.08,9.61,19.4,148.47,4498.96,4833.64,4570.52
4715.99,4717.77,4717.19,4718.49,4719.71,4720.83,4722.03,4723.23,4724.53,4725.91,4727.69,4729.33,4731.39,4733.45,17.42,-43.08,9.58,19.34,149.41,4498.66,4834.24,4569.74
4714.67,4717.79,4715.99,4717.19,4718.49,4719.71,4720.83,4722.03,4723.23,4724.53,4725.91,4727.69,4729.33,4731.39,17.34,-43.1,9.53,19.29,150.63,4498.31,4835.06,4568.36
4713.44,4717.82,4714.67,4715.99,4717.19,4718.49,4719.71,4720.83,4722.03,4723.23,4724.53,4725.91,4727.69,4729.33,17.25,-43.13,9.47,19.24,151.91,4498.13,4835.77,4566.9
4712.37,4717.84,4713.44,4714.67,4715.99,4717.19,4718.49,4719.71,4720.83,4722.03,4723.23,4724.53,4725.91,4727.69,17.17,-43.18,9.39,19.2,153.46,4498.03,4836.34,4564.96
4711.28,4717.86,4712.37,4713.44,4714.67,4715.99,4717.19,4718.49,4719.71,4720.83,4722.03,4723.23,4724.53,4725.91,17.1,-43.24,9.29,19.16,155.06,4498.11,4836.98,4562.82
4710.4,4717.88,4711.28,4712.37,4713.44,4714.67,4715.99,4717.19,4718.49,4719.71,4720.83,4722.03,4723.23,4724.53,17.02,-43.33,9.18,19.14,156.81,4498.27,4837.43,4560.56
4709.53,4717.9,4710.4,4711.28,4712.37,4713.44,4714.67,4715.99,4717.19,4718.49,4719.71,4720.83,4722.03,4723.23,16.95,-43.44,9.06,19.12,158.72,4498.42,4838.05,4557.85
4708.89,4717.93,4709.53,4710.4,4711.28,4712.37,4713.44,4714.67,4715.99,4717.19,4718.49,4719.71,4720.83,4722.03,16.88,-43.54,8.93,19.1,160.6,4498.85,4838.32,4555.37
4708.33,4717.95,4708.89,4709.53,4710.4,4711.28,4712.37,4713.44,4714.67,4715.99,4717.19,4718.49,4719.71,4720.83,16.81,-43.66,8.81,19.08,162.58,4499.26,4838.68,4552.58
4708.1,4717.97,4708.33,4708.89,4709.53,4710.4,4711.28,4712.37,4713.44,4714.67,4715.99,4717.19,4718.49,4719.71,16.74,-43.78,8.7,19.05,164.65,4499.7,4838.95,4549.85
4707.98,4717.99,4708.1,4708.33,4708.89,4709.53,4710.4,4711.28,4712.37,4713.44,4714.67,4715.99,4717.19,4718.49,16.68,-43.89,8.61,19.02,166.69,4500.31,4839.04,4547.26
4708.04,4718.02,4707.98,4708.1,4708.33,4708.89,4709.53,4710.4,4711.28,4712.37,4713.44,4714.67,4715.99,4717.19,16.61,-44.0,8.54,18.98,168.71,4500.72,4839.29,4544.52
4707.96,4718.04,4708.04,4707.98,4708.1,4708.33,4708.89,4709.53,4710.4,4711.28,4712.37,4713.44,4714.67,4715.99,16.54,-44.1,8.49,18.92,170.75,4501.3,4839.39,4542.11
4708.15,4718.06,4707.96,4708.04,4707.98,4708.1,4708.33,4708.89,4709.53,4710.4,4711.28,4712.37,4713.44,4714.67,16.46,-44.2,8.45,18.85,172.63,4501.8,4839.49,4539.64
4708.13,4718.08,4708.15,4707.96,4708.04,4707.98,4708.1,4708.33,4708.89,4709.53,4710.4,4711.28,4712.37,4713.44,16.38,-44.28,8.43,18.76,174.54,4502.29,4839.66,4537.23
4708.52,4718.1,4708.13,4708.15,4707.96,4708.04,4707.98,4708.1,4708.33,4708.89,4709.53,4710.4,4711.28,4712.37,16.29,-44.34,8.41,18.65,176.18,4502.74,4839.8,4535.04
4708.7,4718.13,4708.52,4708.13,4708.15,4707.96,4708.04,4707.98,4708.1,4708.33,4708.89,4709.53,4710.4,4711.28,16.19,-44.39,8.39,18.53,177.88,4503.09,4839.88,4532.78
4708.74,4718.15,4708.7,4708.52,4708.13,4708.15,4707.96,4708.04,4707.98,4708.1,4708.33,4708.89,4709.53,4710.4,16.08,-44.43,8.37,18.4,179.31,4503.59,4840.17,4530.57
4708.79,4718.17,4708.74,4708.7,4708.52,4708.13,4708.15,4707.96,4708.04,4707.98,4708.1,4708.33,4708.89,4709.53,15.96,-44.46,8.33,18.27,180.63,4503.93,4840.35,4528.36
4708.57,4718.19,4708.79,4708.74,4708.7,4708.52,4708.13,4708.15,4707.96,4708.04,4707.98,4708.1,4708.33,4708.89,15.83,-44.48,8.28,18.14,181.85,4504.36,4840.82,4526.06
4708.48,4718.22,4708.57,4708.79,4708.74,4708.7,4708.52,4708.13,4708.15,4707.96,4708.04,4707.98,4708.1,4708.33,15.7,-44.51,8.22,18.01,182.71,4504.66,4841.22,4523.88
4708.19,4718.24,4708.48,4708.57,4708.79,4708.74,4708.7,4708.52,4708.13,4708.15,4707.96,4708.04,4707.98,4708.1,15.56,-44.55,8.15,17.88,183.72,4504.98,4841.82,4521.5
4707.96,4718.26,4708.19,4708.48,4708.57,4708.79,4708.74,4708.7,4708.52,4708.13,4708.15,4707.96,4708.04,4707.98,15.43,-44.59,8.05,17.75,184.23,4505.3,4842.56,4519.16
4707.65,4718.28,4707.96,4708.19,4708.48,4708.57,4708.79,4708.74,4708.7,4708.52,4708.13,4708.15,4707.96,4708.04,15.3,-44.64,7.94,17.63,184.67,4505.65,4843.5,4516.86
4707.06,4718.3,4707.65,4707.96,4708.19,4708.48,4708.57,4708.79,4708.74,4708.7,4708.52,4708.13,4708.15,4707.96,15.18,-44.72,7.83,17.51,184.91,4506.01,4844.47,4514.64
4706.54,4718.33,4707.06,4707.65,4707.96,4708.19,4708.48,4708.57,4708.79,4708.74,4708.7,4708.52,4708.13,4708.15,15.07,-44.81,7.71,17.39,184.8,4506.26,4845.82,4512.48
4705.98,4718.35,4706.54,4707.06,4707.65,4707.96,4708.19,4708.48,4708.57,4708.79,4708.74,4708.7,4708.52,4708.13,14.97,-44.92,7.6,17.27,184.79,4506.56,4847.25,4510.59
4705.53,4718.37,4705.98,4706.54,4707.06,4707.65,4707.96,4708.19,4708.48,4708.57,4708.79,4708.74,4708.7,4708.52,14.88,-45.06,7.48,17.14,184.29,4506.75,4849.02,4508.86
4705.35,4718.39,4705.53,4705.98,4706.54,4707.06,4707.65,4707.96,4708.19,4708.48,4708.57,4708.79,4708.74,4708.7,14.8,-45.21,7.36,17.01,183.82,4506.99,4850.67,4507.61
4705.16,4718.42,4705.35,4705.53,4705.98,4706.54,4707.06,4707.65,4707.96,4708.19,4708.48,4708.57,4708.79,4708.74,14.73,-45.36,7.25,16.88,183.02,4507.1,4852.79,4506.48
4705.36,4718.44,4705.16,4705.35,4705.53,4705.98,4706.54,4707.06,4707.65,4707.96,4708.19,4708.48,4708.57,4708.79,14.68,-45.52,7.13,16.74,182.23,4507.31,4854.74,4506.02
4705.51,4718.46,4705.36,4705.16,4705.35,4705.53,4705.98,4706.54,4707.06,4707.65,4707.96,4708.19,4708.48,4708.57,14.63,-45.68,7.01,16.6,181.2,4507.33,4857.05,4505.7
4706.11,4718.48,4705.51,4705.36,4705.16,4705.35,4705.53,4705.98,4706.54,4707.06,4707.65,4707.96,4708.19,4708.48,14.58,-45.85,6.89,16.46,180.11,4507.42,4859.28,4505.78
4707.07,4718.5,4706.11,4705.51,4705.36,4705.16,4705.35,4705.53,4705.98,4706.54,4707.06,4707.65,4707.96,4708.19,14.55,-45.99,6.76,16.33,179.02,4507.54,4861.52,4506.4
4708.46,4718.53,4707.07,4706.11,4705.51,4705.36,4705.16,4705.35,4705.53,4705.98,4706.54,4707.06,4707.65,4707.96,14.52,-46.13,6.62,16.2,177.71,4507.54,4863.92,4507.09
4710.17,4718.55,4708.46,4707.07,4706.11,4705.51,4705.36,4705.16,4705.35,4705.53,4705.98,4706.54,4707.06,4707.65,14.5,-46.26,6.48,16.09,176.55,4507.66,4866.07,4508.26
4712.37,4718.57,4710.17,4708.46,4707.07,4706.11,4705.51,4705.36,4705.16,4705.35,4705.53,4705.98,4706.54,4707.06,14.49,-46.38,6.33,15.98,175.22,4507.73,4868.19,4509.38
4714.44,4718.59,4712.37,4710.17,4708.46,4707.07,4706.11,4705.51,4705.36,4705.16,4705.35,4705.53,4705.98,4706.54,14.48,-46.49,6.17,15.89,174.0,4507.78,4870.31,4510.7
4716.96,4718.62,4714.44,4712.37,4710.17,4708.46,4707.07,4706.11,4705.51,4705.36,4705.16,4705.35,4705.53,4705.98,14.48,-46.59,6.02,15.82,172.67,4507.94,4871.97,4511.74
4719.49,4718.64,4716.96,4714.44,4712.37,4710.17,4708.46,4707.07,4706.11,4705.51,4705.36,4705.16,4705.35,4705.53,14.47,-46.69,5.87,15.75,171.48,4508.1,4873.75,4512.51
4722.1,4718.66,4719.49,4716.96,4714.44,4712.37,4710.17,4708.46,4707.07,4706.11,4705.51,4705.36,4705.16,4705.35,14.46,-46.79,5.71,15.7,170.21,4508.29,4875.06,4513.26
4724.92,4718.68,4722.1,4719.49,4716.96,4714.44,4712.37,4710.17,4708.46,4707.07,4706.11,4705.51,4705.36,4705.16,14.45,-46.9,5.55,15.67,169.1,4508.47,4876.2,4513.29
4727.32,4718.7,4724.92,4722.1,4719.49,4716.96,4714.44,4712.37,4710.17,4708.46,4707.07,4706.11,4705.51,4705.36,14.44,-47.02,5.39,15.64,167.99,4508.64,4877.19,4513.16
4729.82,4718.73,4727.32,4724.92,4722.1,4719.49,4716.96,4714.44,4712.37,4710.17,4708.46,4707.07,4706.11,4705.51,14.41,-47.14,5.25,15.63,166.91,4508.92,4877.77,4512.46
4731.65,4718.75,4729.82,4727.32,4724.92,4722.1,4719.49,4716.96,4714.44,4712.37,4710.17,4708.46,4707.07,4706.11,14.38,-47.28,5.1,15.61,165.95,4509.12,4878.24,4511.26
4733.24,4718.77,4731.65,4729.82,4727.32,4724.92,4722.1,4719.49,4716.96,4714.44,4712.37,4710.17,4708.46,4707.07,14.33,-47.41,4.97,15.61,164.93,4509.36,4878.34,4509.83
4734.38,4718.79,4733.24,4731.65,4729.82,4727.32,4724.92,4722.1,4719.49,4716.96,4714.44,4712.37,4710.17,4708.46,14.28,-47.56,4.84,15.6,164.15,4509.58,4878.14,4507.79
4735.3,4718.82,4734.38,4733.24,4731.65,4729.82,4727.32,4724.92,4722.1,4719.49,4716.96,4714.44,4712.37,4710.17,14.21,-47.71,4.72,15.59,163.35,4509.66,4877.71,4505.85
4736.01,4718.84,4735.3,4734.38,4733.24,4731.65,4729.82,4727.32,4724.92,4722.1,4719.49,4716.96,4714.44,4712.37,14.14,-47.85,4.6,15.59,162.66,4509.72,4877.15,4503.57
4736.2,4718.86,4736.01,4735.3,4734.38,4733.24,4731.65,4729.82,4727.32,4724.92,4722.1,4719.49,4716.96,4714.44,14.05,-47.99,4.49,15.57,162.25,4509.73,4876.28,4501.4
